review_id,product_id,product_title,star_rating,review_headline,review_body
R12ZM5BERC327K,B00RQBH8UG,"Holy Stone 3.7V 500mAh Battery for UDI U817 U817C U817A U818A WLtoys Quadcopter V959 V969 V979 V989 V999 V929 V949 V212 V222 RC Quadcopter(3 Pcs),obtain extra flight time:25 mins",5.0,Excellent Seller,Good seller.  Everything was as described and prices well.  Shipping was also fast.  Thanks
R27N7CFAKR2LU3,B001BKPAR6,Combo: Universal Smart Charger: 6v - 12v #01025 (Version 2) + 2 pcs Tenergy 7.2V NiMH 3800mAh Battery Packs,1.0,One Star,Did not get charger or one battey
R2G07TYB7SIUDI,B0002KPGCU,Intex Inflatable Stars Kiddie 2 Ring Circles Swimming Pool (48 inches X 10 inches) [Assorted Styles],5.0,my cousin loved it!,"Exactly what I was looking for, shipped quickly, my cousin loved it!"
R2L6TX0AJ9F72K,B005QZP20C,Toy State Caterpillar Construction Take-A-Part Trucks: Dump Truck,5.0,caterpillar take-a-part,My grandson loved it and so did his dad !
R232H2KSOF9HFK,B00YDZAFZI,"HSANHE Super hero (Thor,storm,wolverine) Mini Diamond Block Building Blocks Toy -3 Box Building Set",5.0,Five Stars,love it
R28RWDZ6BV4XE2,B00WXNS59A,Peanuts - Lucy Van Pelt toy,5.0,Five Stars,love it
R2WMS8O1T7Y84L,B00CG3A8UG,ShengShou 2x2x2 3x3x3 4x4x4 5x5x5 Cube Puzzle White,4.0,Four Stars,Exelent product
RWDUBTJG98HVO,B00C2SJ92I,Fisher-Price Nickelodeon's Bubble Guppies Molly Bath Plush,5.0,Five Stars,she will love it
R2GFD3CNNBCJUX,B00U5UDU66,Nerf Modulus Stealth Ops Upgrade Kit,2.0,Two Stars,You don't get enough for what you pay for
REYANUC2LWARJ,B001VCYHAA,Viking Helmet,2.0,Two Stars,Not a great quality
R39X0MHQKJQ9SL,B00CF5JWIO,Game of Thrones: Fully Licensed Iron Coin of the Faceless Man By Shire Post,4.0,Four Stars,Valar Morghulis! But This coin is not as big as i expected
R3O3NMODY61TYO,B00P542UH2,"SwimWays Spring Float Papasan, Blue Aqua",3.0,Three Stars,I thought these would hold you up out of the water more than they do.
R39K66RSWNHEUX,B00Y2Q9RLQ,Sailor Moon Tsukino Chibiusa Tenoh Haruka Tomoe Hotaru Kaioh Michiru PVC Action Figures 4pcs/set 6cm Toys Doll Kids Gift,5.0,So cute and fast!,They came so quick and they're so cute! I just love them for my collection!
R2IFXPR0VM5UZZ,B00XBG54BK,"Gooband® Super Mario Bros Plush Black Jump Yoshi Character Doll Stuffed Animals Figure Soft Anime Collection Toy 8""",5.0,Five Stars,came early ~~ way early. very very cute. and no shipping charges. a WINNER all around.
R2Q1Z95IOTYBS1,B00RN8WKRI,"Walkera Scout X4 Black Battery 22.2V 5400mAh LiPo Scout X4-Z-22 Carbon Quadcopter Power - FAST FREE SHIPPING FROM Orlando, Florida USA!",4.0,https: //youtu.,https://youtu.be/XRIlIN1fJPg
R3TJGZC4BGRQT6,B0072VAYRE,Kid O Air Plane,5.0,Great toy,Quality toy - good size - great color - we would definitely purchase again
RZQ1WGYVB4PO,B000SMMUBC,Create Your Own Personalized Small Round Paperweight Kit,5.0,Memorial Dome,I received my dome shortly after placing my order and it was very easy to assemble. I plan to order more as gifts
R4V8Z8N5ZNUJU,B00U7EXH36,Air Hogs Helix X4 Stunt Quad Copter,5.0,Fun toy!,"We received this free in our #bzzkit. My 8 year old son likes this toy a lot. First of all it was easy to get out of the package. Anymore that's the first plus. Second it had easy instructions to charge it and it didn't take long from box to playing. That was nice also.  It doesn't come with batteries so you'll need 4 AA batteries if you don't have them. The toy worked exactly as it said,  the helicopter launched from the truck and flew. The helicopter is the main toy here, the truck is just a bonus really. It's cool though. I'd say it's very durable also, he's played with it every day for about a week and a half or two weeks maybe and he's crashed it into everything. It's still holding up just fine. Overall I'd say it's a great two for one toy for the money if you buy it."
R1FNGZM4SSCK5Y,B00ESW9GUQ,"JBM Children Cycling Roller Skating Knee Elbow Wrist Protective Pads--Black / Adjustable Size, Suitable for Skateboard, Biking, Mini Bike Riding and Other Extreme Sports",5.0,Very good quality product,Bought it for my son it's very good in quality and affordable.
RR1DKS7E2Y0SH,B00JDVIPOU,OWI  T4 Transforming Solar Robot,4.0,"it seems sturdy, it's easy to assemble and tear down","Not really a transforming bot so much as a take apart and build something else bot.  My kid likes it though, it seems sturdy, it's easy to assemble and tear down, although the stickers are hard to place on some pieces."
R3DZP17TELO7EQ,B0035RFZNC,Fun Express Neon Smile Face Stress Balls (2 Dozen),5.0,Definitely a novelty item that will be enjoyed!,"This is a fun, colorful novelty item that can be used for employee giveaways.The colors were bright and appealing and the stress balls could be configured into a variety of shapes.  A must-have to spice up a retreat and make employees feel happy!"
RFJQ21NY41W1C,B00SQXBJT4,Lionel Trains 6-39201 Century Club Boxcar 773 HUDSON New York Central steam +AD,5.0,Five Stars,Fabulous box car.
R21MTBM74C7RJ4,B00BJ0AAUK,Hape - Sand & Sun,5.0,Five Stars,cute
R2WKZ8SMMP5V2L,B00FBWAZHK,Monster High Jane Boolittle Doll,5.0,Five Stars,loved it
RENMH68XCPR42,B00JJ4PNHI,Dutch Blitz: Expansion Pack,3.0,It is sad that at the very least they didn't design four ...,This expansion pack is simply the main game with swapped different colors for the &#34;character symbols&#34; on the back allowing eight to play.  It is sad that at the very least they didn't design four NEW symbols.  I wouldn't think it would have been that hard to do.
R1NBXL1WI0VX1W,B0019N4VSO,Walnut Hollow Hotstamps Alphabet Branding Set,5.0,Five Stars,An absolutely fantastic product. I am so loving these stamps. Great service from the supplier as well. Thank You!
R1N50P8WRD0BHT,B00FGLIUJ6,HeroNeo® 4M Gym Dance Ribbon Rhythmic Art Gymnastic Streamer Twirling Rod Stick 11 Colors,4.0,I'd never seen a multi-color ribbon like this. I think my granddaughter will love it,I'd never seen a multi-color ribbon like this.  I think my granddaughter will love it.  Not sure what the little black thing is that is pictured with the ribbon but it wasn't in the ribbon package I received.
R1P9C6EATNWRNK,B00NE1MVZY,"Super Mario Bros / Brothers 7"" Anime Animal Stuffed Plush Toys Thief Nabbit Rabbit",5.0,Cute.,My son loves this thing.  Plays with it all the time.
RZJFEKOU356M2,B0090UBC1M,1/4 Mile Potato Gun Cannon - City Slicker,1.0,"Terrible product. I followed the directions to the ""t"" ...",Terrible product. I followed the directions to the &#34;t&#34; and the gun has never worked. Complete waste of money with zero chances of a refund. DO NOT BUY.
R2B0O4QDJM5D3T,B005NHTSFS,"Canvas Bright Tote Bags (12 Pack) 10"" X 1 Ft. With 9"" Nylon Handles.",5.0,Love these bags,Love these bags!!  They are so bright & colorful.  They seem very sturdy.  Nice handle.  I'm in a Red Hat Club & these bags will be perfect to put little gifts or favors in for each person at our next group get-together.
RINK0QJH2XCX0,B008AL0XRQ,Yu-Gi-Oh! - Vampire Lady (GLD5-EN014) - Gold Series: Haunted Mine - Limited Edition - Common,5.0,Five Stars,"Great card, this came in great condition and its perfect for my vampire deck"
R3KT92KK44VZKF,B00U7EXH36,Air Hogs Helix X4 Stunt Quad Copter,5.0,#BzzAgent review,This toy is amazing ! My nine year old spent 3 day straight playing with this :) the battery stays charged for quite a while !! It was super easy for him to figure out and fly!!! I'm surprised it didn't break as much as he crashed it .. It's super durable and an All over great product for sure!!!
RU861V73TEXE5,B008A2BA8G,The Resistance (The Dystopian Universe),5.0,Five Stars,We love this game!
R12D16Q655J5DK,B001UH50MU,ALEX Toys Little Hands Paper Plate Bugs,5.0,Good for toddlers,Cute. Packaged well. everything organized.  Good for toddlers.
R2Q4ONPQZPVAGF,B00I8BIKXW,Estes 4609 Syncro X Nano R/C Quadcopter-p,5.0,Five Stars,Ton of fun.
R13FNX3QV34IY4,B00DOWAFU6,Ballet Friends Music Box,5.0,Five Stars,exactly what my daughter wanted
R39RFVJA1Q8ZDZ,B002ISDYIM,BLW Giant Inflatable Zimmer Walker Halloween Costume Novelty Gag Gift,5.0,... used at a Halloween party and will be a great addition to my costume,This inflatable walker will be used at a Halloween party and will be a great addition to my costume.
RBER5C37OR43I,B00O1CZTDQ,"Solar Powered Dancing Pumpkin, Skeleton & Frankenstein (3 Pack) in Bubble Packages",5.0,Awesome!,Adorable!!
R2MEC99IXMAV4T,B000RA1R5A,"Large Wiggly Giggly Ball by Toysmith (assorted colors, sold individually)",2.0,It was a waste of money,"It was a waste of money.  Although my pit enjoyed squeaky noise, the fun lasted  2Wks when he tore a hole it & pull the squeaky thing out."
R3TQ9HOI4SGLKE,B00C1ZX298,"Madame Alexander Sweater Dressing 18"" Doll",5.0,Super Cute! Equal quality for much better price than American Girl Dolls,"Really cute doll, nice quality, cute clothes, 11 y.o. daughter loves it :o)<br /><br />In my opinion the American Girls Dolls are seriously over priced and absolutely do not offer any superior quality oer the Madame Alexander dolls. It reminds me of the cabbage patch kids craze when folks would pay hundreds for those, only difference is that they had no competition of any sort, whereas the American Girl Dolls have  tons of competition with other dolls of same size, idea, and quality. The Madame Alexander Dolls are a prime example.<br /><br />This doll is really cute and my daughter really likes her. She says that the doll is cute, her outfit is cute and she especially loves the boots, She has 2-3 other Madame Alexander dolls plus 2 of the Springfield Collection dolls (sold at Michaels craft stores - cute but there are differences that make them obviously less expensively made than the Madame Alexander & American Girls.) She loves all her dolls and in fact has stated several times that she thinks the Madame Alexander dolls are &#34;cuter and have more personality&#34; than the American Girl Dolls.<br /><br />Summary: Cute, good quality doll, good buy"
R1OI2YTZUUXA05,B00I5PUC00,Disney Frozen Royal Sisters Doll (2-Pack),5.0,Five Stars,So adorable!! My niece loved them
RUH3H04FXESJ3,B00VU0RDIG,Djubi ParaShoot Outdoor Parachute Ball Set,1.0,One Star,Broke after two uses.
R1CUU800P876NV,B0032MYYBE,Melissa & Doug Sunny Patch Happy Giddy Crawl,5.0,Five Stars,"Arrived as expected, and cute as can be."
R3TXFUZIVRYLET,B00HEZ0AQI,Melissa & Doug Construction Jigsaw 24-Piece,5.0,Great puzzles for the toddlers,"Great puzzles for the toddlers, they really learn from these puzzles and we bought many of them for their overall great quality and design. Highly recommend for 2+ yr olds, amazing to see their little hands & minds working these puzzles."
R1BBM8BY21FYUX,B00DS1BGEW,"Neewer® 10x4.5""/25.4x11.4cm 1045R Counter Rotating Propeller Blades for Multicopter Quadcopter Black 2 Pair",5.0,Five Stars,Got it on time. No issues.
R3V2Y9NU2GKN0M,B00Y53UVIO,VTech Magic Star Learning Table,5.0,Baby you can drive my car!,"My Grandson just turned one and he is loving this!  It's great that he only gets to play with this 2 days a week at Nana's house, because so far he hasn't gotten bored of it and seems excited to play with it each time he sees it.  It has so many activities for him to choose from and he especially seems to like the steering wheel.  Although we haven't used it other than on the table, if you have a younger child that isn't standing yet you can take the play top off and set it on the floor.  It does require 2 AA batteries, although the demo ones that came in it worked well for a couple days to start with. Overall for the price it's a really good activity table, especially if you get it for a child around 6 months because it will grow with them."
R9FZWDELQGV5I,B000SPHPWI,"BigMouth Inc Generic Weener Kleener Soap, Circular Soap Product, Funny Gag Gift",5.0,Five Stars,Hysterical gift.
R7MNCVCX2YF42,B006CC09UG,Hasbro Blonde Baby Doll,5.0,Five Stars,My daughter loves it
R2FGJXYE0OOTSW,B00J49UTP4,Fisher-Price Julius Jr. Rock 'n Playhouse Box,5.0,Great toy!,The playhouse is really cute. It's a lot larger than I thought it would be. My preschool age boys love it.
RINX2RWBA6OWB,B001PPBC92,"JC Toys 20"" Cuddle Doll",5.0,Five Stars,My granddaughter loves her new &#34;baby&#34;!  Just the right size for a 4 yr. old
R3RPZ8KZNBNBXQ,B00JSJH4M6,"obmwang 3 LED Light 5x 45x Handheld Magnifier Reading Magnifying Glass Lens Jewelry Loupe Ideal for Reading, Crafts, Hobby,Black and White stitching",5.0,Very useful item.,Very useful item
R1I3MBM0TGOT6F,B00080H3TI,Maisto 1:18 Scale 1953 Studebaker Starliner Diecast Vehicle (Colors May Vary),5.0,Five Stars,Very fast delivery and excellent product as quality of packing.<br />Tks
R1QGGRHRV7U8NT,B0000683A4,Snap Circuits SC-300,3.0,"A nice toy gadget, no more.","It's nice, but there are not many explanations. I thought it will actually teach the kids some circuits planning, but it feels more and more like a toy gadget. All in all I'm no impressed."
R3U5WTA7ZAIVGT,B00H4PGYVS,Aquarius GI Joe Lunchbox,5.0,Absolutely love this lunch box,"Absolutely love this lunch box, I have not seen lunchbox's like this since i was a kid. My son loves it and it will last him years."
RR9XZW7HD55L8,B00DH7P6WU,Ever After High Ashlynn Ella and Hunter Huntsman Dolls,5.0,Great dolls!,My daughter loved this Ever After doll set. She received it for earning good grades in school. She loves that it has a boy and a girl. She also loves the outfits and accessories. Good products. They hold up well.
R3V759FCSXP3IK,B012U0NAY0,Evilswarm Exciton Knight Super Rare Yu-Gi-Oh! Alternate Art Orica,5.0,amazing artwork!,"amazing quality first of all, these cards are amazing proxies (but don't try to use em in &#34;official duels&#34; unless a judge is okay with it, if you have the real thing to show) and look amazing in your binder!"
R13F42FNAQV27W,B00EURSHAY,Justice League Imaginext Aquaman & The Flash DC Comics two pack,5.0,Easy to handle and not flimsy Seller was perfect in ...,Items are exactly as described. My 4yr old grandson loves them. Easy to handle and not flimsy Seller was perfect in description price and delivery
